日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20150911,3/3,0/0,0/0,0/0,0/0,17/17,0/0,0/0,1/0,0/0,1/0,6/6,0/0,0/0,14/13,1/0,2/1,0/0,0/0,0/0,0/0,0/0,3/3,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150912,0/0,0/0,0/0,0/0,0/0,24/23,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150913,0/0,0/0,0/0,0/0,0/0,28/26,0/0,0/0,1/0,0/0,1/0,0/0,0/0,1/1,4/3,0/0,2/1,0/0,0/0,0/0,0/0,0/0,1/1,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150914,0/0,1/1,0/0,0/0,0/0,23/22,0/0,0/0,1/0,0/0,1/0,0/0,0/0,2/2,2/1,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150915,4/4,0/0,0/0,0/0,0/0,19/18,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,5/4,0/0,1/0,61/0,1/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150916,6/6,0/0,0/0,1/1,0/0,5/5,0/0,1/1,1/0,0/0,1/0,13/1,0/0,10/6,3/3,0/0,1/0,239/0,1/0,0/0,0/0,0/0,9/9,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150917,0/0,0/0,0/0,0/0,0/0,10/10,1/1,0/0,1/0,0/0,1/0,2/1,0/0,1/0,2/1,0/0,1/0,120/0,1/0,0/0,0/0,0/0,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150918,2/2,0/0,0/0,0/0,0/0,9/9,0/0,4/3,1/0,0/0,1/0,0/0,0/0,0/0,2/1,0/0,1/0,16/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150919,0/0,0/0,0/0,14/14,0/0,10/10,0/0,0/0,1/0,0/0,1/0,1/1,0/0,0/0,9/8,0/0,1/0,30/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150920,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,1/0,0/0,1/0,1/1,0/0,0/0,8/6,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150921,3/3,0/0,0/0,7/7,0/0,10/10,0/0,0/0,1/0,0/0,1/0,1/1,1/1,3/3,12/11,0/0,1/0,33/0,1/0,0/0,0/0,0/0,1/1,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150922,1/1,3/3,0/0,0/0,3/3,4/4,0/0,0/0,1/0,0/0,1/0,3/3,0/0,0/0,19/18,0/0,2/1,24/0,2/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150923,10/10,2/2,1/1,0/0,2/2,3/3,0/0,0/0,2/0,0/0,2/0,4/4,0/0,0/0,19/18,0/0,2/0,0/0,1/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150924,0/0,1/1,0/0,0/0,1/1,1/0,0/0,0/0,1/0,0/0,1/0,29/28,0/0,0/0,30/29,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150925,3/3,0/0,0/0,0/0,0/0,3/3,0/0,0/0,1/0,0/0,1/0,14/12,0/0,0/0,20/19,0/0,8/7,2/0,1/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150926,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,24/16,1/1,1/1,15/14,0/0,1/0,0/0,1/0,0/0,0/0,0/0,10/10,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150927,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,12/12,0/0,1/1,20/19,0/0,2/1,0/0,1/0,0/0,0/0,0/0,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150928,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/3,1/0,0/0,4/0,8/4,0/0,7/3,85/6,0/0,85/5,0/0,1/0,0/0,0/0,0/0,8/2,0/0,7/0,0/0,0/0,0/0,0/0,0/0,0/5,0/0,0/0,0/0
20150929,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,8/0,,0/0,,70/0,0/0,70/0,0/0,2/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20150930,0/0,0/0,0/0,0/0,2/0,0/0,0/0,0/0,1/0,0/0,1/0,16/14,2/2,0/0,11/0,0/0,6/0,8/0,2/0,2/2,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151001,16/16,3/3,0/0,5/5,2/2,0/0,0/0,0/0,1/0,0/0,2/0,1/1,0/0,0/0,7/6,0/0,1/0,0/0,1/0,2/2,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151002,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,1/0,4/4,4/4,21/17,7/0,3/2,0/0,1/0,0/0,0/0,0/0,3/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0
20151003,26/25,0/0,0/0,0/0,0/0,16/16,0/0,0/0,1/0,0/0,2/0,1/1,0/0,0/0,4/3,20/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,5/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151004,7/6,1/1,0/0,0/0,1/1,0/0,0/0,0/0,1/0,0/0,1/0,2/2,0/0,3/3,5/4,24/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151005,4/4,0/0,0/0,0/0,0/0,6/6,0/0,1/1,1/0,0/0,2/0,0/0,0/0,20/20,1/0,12/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151006,6/6,1/1,0/0,3/3,0/0,1/1,0/0,0/0,1/0,0/0,2/0,1/1,0/0,3/3,0/0,0/0,3/2,0/0,1/0,0/0,0/0,0/0,1/0,0/0,6/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151007,4/4,0/0,0/0,0/0,0/0,8/8,0/0,0/0,1/0,0/0,1/0,0/0,0/0,1/1,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151008,2/2,1/1,0/0,0/0,1/1,21/21,0/0,0/0,1/0,0/0,2/0,0/0,1/1,7/7,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,3/3,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151009,4/4,0/0,0/0,0/0,0/0,6/6,0/0,0/0,1/0,0/0,2/0,8/8,0/0,21/21,2/1,0/0,2/1,0/0,1/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151010,2/2,1/1,5/5,7/7,0/0,0/0,0/0,4/4,1/0,0/0,1/0,4/4,0/0,4/4,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0
20151011,1/1,2/2,0/0,0/0,0/0,5/5,0/0,4/4,3/0,0/0,4/0,16/8,1/1,6/2,3/2,0/0,1/0,0/0,1/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151012,6/6,1/1,0/0,0/0,0/0,18/18,1/1,6/6,2/0,0/0,2/0,9/0,0/0,3/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151013,7/6,0/0,1/1,0/0,0/0,4/4,0/0,0/0,4/0,0/0,3/0,1/0,0/0,2/0,0/0,0/0,1/0,0/0,3/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151014,0/0,1/1,0/0,0/0,0/0,6/6,0/0,0/0,1/1,1/1,1/0,1/0,0/0,1/0,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151015,4/4,3/3,0/0,0/0,1/1,5/4,0/0,0/0,6/2,0/0,1/1,1/0,0/0,1/0,4/3,0/0,2/1,0/0,1/0,0/0,0/0,0/0,7/3,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151016,2/2,2/2,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,17/16,0/0,2/1,0/0,1/0,0/0,0/0,0/0,5/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151017,0/0,0/0,0/0,0/0,0/0,15/15,1/1,0/0,0/0,0/0,0/0,1/0,0/0,1/0,3/1,0/0,5/3,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151018,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/1,0/0,2/2,1/0,0/0,1/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151019,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,6/2,0/0,4/1,1/0,0/0,1/0,0/0,0/0,2/1,0/0,1/0,0/0,0/0,0/0,5/5,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151020,5/5,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,4/3,0/0,14/12,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151021,5/5,3/3,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,1/0,14/13,0/0,2/1,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151022,4/4,1/1,0/0,3/3,0/0,0/0,0/0,0/0,3/0,0/0,0/0,6/4,0/0,0/0,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151023,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/2,0/0,3/3,0/0,0/0,0/0,7/6,0/0,1/0,0/0,1/0,2/2,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151024,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,2/0,0/0,1/1,0/0,3/2,0/0,1/0,0/0,1/0,0/0,0/0,0/0,16/11,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151025,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,1/1,1/1,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151026,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,2/0,0/0,0/0,12/12,11/10,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151027,3/3,2/2,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,2/0,0/0,2/2,14/14,4/4,0/0,2/1,0/0,8/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151028,0/0,4/4,0/0,1/1,1/1,0/0,0/0,0/0,9/0,0/0,2/0,0/0,2/2,0/0,2/1,0/0,2/1,0/0,1/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151029,1/1,1/1,0/0,0/0,0/0,0/0,0/0,1/1,1/0,0/0,2/0,0/0,1/1,0/0,10/9,0/0,7/3,0/0,2/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151030,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,2/1,7/5,21/20,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151031,0/0,1/1,0/0,0/0,1/1,0/0,0/0,0/0,4/2,3/3,0/0,7/5,1/1,3/2,8/7,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151101,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,4/2,0/0,3/1,0/0,2/2,0/0,19/7,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151102,0/0,2/2,0/0,0/0,0/0,2/2,0/0,0/0,0/0,4/4,0/0,0/0,0/0,8/8,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151103,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,5/4,4/2,0/0,7/4,1/1,9/8,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151104,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,5/5,7/7,1/0,0/0,1/0,4/4,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151105,7/7,6/6,0/0,23/23,0/0,0/0,0/0,0/0,0/0,5/5,0/0,8/8,1/0,0/0,36/36,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151106,0/0,5/5,0/0,13/10,3/3,1/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,2/2,20/19,0/0,4/1,0/0,1/0,8/5,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151107,1/1,1/1,0/0,0/0,1/1,7/7,0/0,0/0,9/9,1/1,0/0,6/5,0/0,0/0,17/16,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151108,0/0,0/0,0/0,1/1,0/0,2/2,0/0,0/0,9/9,3/3,0/0,1/1,0/0,0/0,18/17,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151109,0/0,0/0,2/1,0/0,0/0,0/0,0/0,0/0,10/8,0/0,0/0,7/7,0/0,11/11,16/14,0/0,1/0,0/0,3/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151110,0/0,2/2,8/8,0/0,1/1,1/1,0/0,0/0,2/0,0/0,2/0,3/0,0/0,3/1,10/9,0/0,1/0,0/0,1/0,0/0,0/0,0/0,5/5,3/3,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151111,1/1,0/0,0/0,0/0,0/0,1/1,0/0,0/0,1/0,0/0,1/0,1/0,0/0,1/0,3/2,0/0,1/0,0/0,1/0,0/0,0/0,0/0,10/2,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151112,0/0,0/0,0/0,0/0,0/0,2/2,0/0,1/1,2/0,0/0,2/0,0/0,0/0,3/3,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,2/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151113,2/2,0/0,0/0,0/0,0/0,5/5,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,9/8,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151114,0/0,0/0,0/0,3/3,0/0,2/2,0/0,0/0,5/0,0/0,16/0,0/0,1/1,1/1,8/7,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151115,1/1,4/4,0/0,1/1,2/2,0/0,0/0,2/2,1/0,0/0,1/0,0/0,0/0,0/0,7/6,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151116,5/5,4/4,0/0,0/0,3/3,0/0,0/0,3/3,1/0,0/0,1/0,0/0,0/0,5/5,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,4/2,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151117,0/0,3/3,5/5,0/0,1/1,0/0,0/0,1/1,1/0,0/0,1/0,3/3,0/0,2/1,9/8,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151118,0/0,2/2,10/10,0/0,1/1,1/1,0/0,0/0,2/0,0/0,3/0,3/3,0/0,2/2,9/8,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151119,1/1,0/0,2/2,0/0,0/0,3/3,0/0,0/0,1/0,0/0,1/0,1/1,2/1,7/7,20/19,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151120,1/1,1/1,0/0,0/0,1/1,0/0,0/0,0/0,1/0,0/0,1/0,3/2,0/0,8/7,33/32,0/0,1/0,0/0,1/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151121,0/0,0/0,0/0,5/5,0/0,2/2,0/0,5/5,1/0,0/0,1/0,0/0,0/0,4/4,20/19,0/0,3/2,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151122,0/0,2/2,2/2,33/33,2/2,0/0,0/0,0/0,1/0,0/0,1/0,1/1,0/0,7/7,8/7,0/0,1/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151123,0/0,0/0,0/0,22/21,0/0,1/1,0/0,1/1,1/0,0/0,1/0,3/3,0/0,0/0,32/31,0/0,1/0,0/0,4/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151124,12/12,0/0,0/0,19/19,0/0,0/0,0/0,0/0,1/0,0/0,6/0,0/0,0/0,2/0,31/29,0/0,3/2,0/0,1/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151125,0/0,1/1,0/0,0/0,1/1,4/4,0/0,0/0,1/0,0/0,1/0,2/2,0/0,10/10,18/15,0/0,1/0,2/2,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151126,8/8,2/2,0/0,2/2,0/0,2/2,0/0,14/12,1/0,0/0,1/0,5/5,0/0,6/6,22/21,0/0,1/0,3/3,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151127,0/0,0/0,0/0,1/1,0/0,1/1,0/0,0/0,1/0,0/0,11/0,6/6,0/0,4/4,16/15,0/0,2/1,0/0,0/0,0/0,0/0,0/0,8/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151128,1/1,2/2,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,1/1,3/3,3/2,0/0,1/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151129,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,3/3,1/1,10/9,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151130,1/1,1/1,0/0,0/0,1/1,0/0,0/0,0/0,1/0,0/0,6/0,20/5,0/0,4/2,11/10,0/0,1/0,0/0,0/0,0/0,0/0,0/0,4/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151201,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,2/0,0/0,1/0,10/8,0/0,1/0,16/13,0/0,0/0,0/0,0/0,2/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151202,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,1/0,0/0,3/0,0/0,0/0,1/1,4/2,0/0,14/0,4/4,0/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151203,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,1/1,3/1,0/0,1/0,0/0,0/0,0/0,1/0,0/0,5/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151204,3/3,0/0,0/0,0/0,0/0,2/2,0/0,0/0,1/0,0/0,4/0,2/2,0/0,0/0,5/4,0/0,7/6,1/1,0/0,0/0,1/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151205,1/1,0/0,0/0,0/0,0/0,1/1,0/0,0/0,1/0,0/0,1/0,0/0,0/0,2/1,2/1,0/0,1/0,0/0,0/0,0/0,1/0,0/0,2/2,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151206,0/0,0/0,0/0,0/0,0/0,7/5,0/0,1/1,1/0,0/0,1/0,0/0,0/0,3/3,6/5,0/0,1/0,0/0,0/0,0/0,1/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151207,1/1,0/0,0/0,0/0,0/0,5/4,0/0,0/0,1/0,0/0,1/0,0/0,0/0,10/10,9/8,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
