日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20120819,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,14/7,1/1,12/11,12/12,0/0,16/16,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120820,0/0,0/0,0/0,0/0,0/0,14/13,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/5,11/11,0/0,23/23,0/0,0/0,0/0,0/0,0/0,0/0,0/0,12/12,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120821,0/0,1/1,0/0,1/1,0/0,32/32,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,11/9,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120822,1/1,0/0,0/0,12/12,0/0,12/12,0/0,0/0,0/0,0/0,8/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120823,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,9/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,5/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120824,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,10/10,0/0,0/0,0/0,0/0,0/0,0/0,0/0,29/26,0/0,5/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120825,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/6,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120826,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120827,6/6,0/0,0/0,0/0,0/0,9/9,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/7,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120828,8/8,0/0,0/0,8/8,0/0,11/10,0/0,0/0,0/0,0/0,0/0,0/0,1/1,23/23,3/3,0/0,0/0,0/0,5/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120829,9/9,0/0,0/0,9/9,0/0,0/0,1/1,0/0,1/0,0/0,0/0,1/1,1/1,24/22,1/1,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120830,4/4,0/0,2/2,8/8,1/1,10/10,0/0,0/0,0/0,0/0,0/0,1/1,0/0,14/14,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120831,7/7,1/1,0/0,7/7,1/1,5/5,0/0,0/0,0/0,0/0,0/0,4/4,0/0,17/17,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120901,5/5,0/0,0/0,3/3,1/1,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,1/1,16/16,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120902,0/0,0/0,0/0,7/7,0/0,0/0,0/0,1/1,0/0,0/0,0/0,13/13,0/0,17/17,6/6,0/0,0/0,0/0,0/0,1/1,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120903,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/6,0/0,27/27,16/16,0/0,9/9,0/0,0/0,0/0,0/0,0/0,17/17,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120904,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,16/14,0/0,25/24,3/3,0/0,1/1,0/0,0/0,0/0,0/0,0/0,22/22,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120905,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/2,0/0,20/12,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,13/13,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120906,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,2/2,0/0,3/3,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120907,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,1/1,16/0,0/0,10/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120908,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/8,0/0,2/2,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120909,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/10,4/4,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,12/12,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120910,1/1,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,4/3,2/2,4/4,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120911,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,3/3,3/3,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120912,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,1/1,1/1,9/9,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120913,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,1/1,10/10,1/1,0/0,17/17,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120914,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,3/3,3/3,11/9,0/0,0/0,0/0,4/0,0/0,0/0,0/0,12/12,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120915,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,5/5,0/0,3/3,12/10,0/0,0/0,32/0,1/0,0/0,0/0,0/0,8/8,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120916,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/7,0/0,2/1,4/4,0/0,1/1,1/0,1/0,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120917,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/6,3/3,1/1,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/10,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120918,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,11/11,0/0,2/2,8/8,0/0,0/0,0/0,0/0,1/1,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120919,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/9,3/3,1/1,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120920,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,0/0,5/5,1/1,11/11,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,11/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120921,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,13/13,0/0,2/2,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120922,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,8/8,2/2,0/0,0/0,17/0,1/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120923,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,20/18,0/0,6/6,8/8,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120924,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,13/3,0/0,11/3,20/20,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120925,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120926,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,2/2,0/0,1/0,0/0,1/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120927,3/2,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,14/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120928,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,10/9,0/0,0/0,0/0,1/0,0/0,0/0,2/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120929,0/0,0/0,2/2,0/0,0/0,3/3,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,12/2,0/0,0/0,0/0,0/0,107/0,1/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20120930,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,6/6,0/0,4/4,0/0,0/0,0/0,1/0,0/0,4/4,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121001,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121002,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121003,2/2,1/1,0/0,0/0,1/1,1/1,0/0,4/4,1/1,1/1,0/0,0/0,0/0,0/0,3/3,0/0,1/1,0/0,0/0,0/0,2/0,1/0,2/2,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121004,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,2/2,0/0,1/1,0/0,0/0,8/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121005,3/3,0/0,0/0,4/4,0/0,0/0,0/0,0/0,7/4,3/3,0/0,0/0,0/0,0/0,4/4,0/0,6/6,0/0,0/0,63/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121006,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/4,3/3,0/0,0/0,4/0,1/0,1/1,0/0,0/0,0/0,0/0,10/0,1/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121007,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,1/1,0/0,2/0,4/0,0/0,10/10,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121008,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/6,1/1,0/0,1/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,71/0,1/0,0/0,7/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121009,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,15/6,0/0,0/0,1/0,0/0,0/0,3/3,0/0,3/3,0/0,0/0,48/0,1/0,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121010,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,11/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121011,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,15/4,0/0,2/0,7/0,0/0,0/0,6/6,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121012,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,10/6,0/0,0/0,1/0,2/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121013,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/5,0/0,0/0,0/0,0/0,0/0,4/4,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/0,0/0,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0
20121014,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/7,4/4,0/0,0/0,1/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121015,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,31/21,0/0,0/0,10/0,0/0,0/0,4/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121016,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/5,2/2,0/0,0/0,0/0,0/0,12/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121017,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,22/17,1/1,0/0,0/0,0/0,0/0,1/1,0/0,9/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121018,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,26/9,3/3,0/0,0/0,0/0,2/0,2/2,0/0,11/11,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/10,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121019,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,23/17,1/1,0/0,0/0,0/0,0/0,4/4,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121020,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,24/13,4/4,3/0,0/0,0/0,0/0,4/3,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121021,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/10,3/3,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121022,4/4,0/0,0/0,0/0,0/0,5/5,0/0,0/0,6/6,1/1,1/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121023,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,3/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121024,1/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,6/0,0/0,6/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121025,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121026,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/2,3/0,6/1,0/0,2/0,2/2,0/0,2/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121027,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,1/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,0/0,16/16,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121028,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121029,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121030,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121031,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,23/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121101,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121102,3/3,0/0,0/0,1/1,0/0,0/0,0/0,0/0,6/5,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121103,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/3,1/1,0/0,0/0,0/0,0/0,20/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121104,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,12/9,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121105,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,10/3,2/2,8/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121106,10/9,0/0,0/0,7/7,0/0,0/0,1/1,0/0,8/6,2/2,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121107,6/6,0/0,0/0,0/0,1/1,0/0,0/0,0/0,8/2,4/3,0/0,0/0,0/0,0/0,5/3,0/0,27/26,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,3/0,2/0,5/0
20121108,5/5,0/0,0/0,7/7,2/2,0/0,0/0,0/0,20/11,2/2,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121109,9/9,0/0,0/0,0/0,0/0,5/5,0/0,0/0,23/17,5/5,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121110,4/4,0/0,0/0,0/0,0/0,4/4,0/0,0/0,22/18,3/3,0/0,0/0,0/0,0/0,1/1,0/0,0/0,1/1,0/0,0/0,0/0,0/0,1/1,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121111,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,22/15,3/3,0/0,0/0,0/0,0/0,2/2,0/0,0/0,1/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121112,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,25/6,2/2,0/0,0/0,0/0,0/0,4/4,0/0,11/11,33/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121113,7/7,0/0,0/0,5/5,2/2,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,52/0,1/0,0/0,0/0,0/0,3/3,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121114,8/8,0/0,0/0,2/2,0/0,0/0,0/0,0/0,2/0,4/4,0/0,0/0,0/0,4/0,4/4,0/0,6/6,28/0,1/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
